fold_externo,condicion,feature,idf
1,Solo_titulos,personas,2.3652409519220585
1,Solo_titulos,plan,3.0583881324820035
1,Solo_titulos,planificación,3.2407096892759584
1,Solo_titulos,planificar,2.7707060600302227
1,Solo_titulos,plataformas,2.904237452654745
1,Solo_titulos,podrá,3.2407096892759584
1,Solo_titulos,posee,2.0775588794702773
1,Solo_titulos,principios,2.6529230243738393
1,Solo_titulos,privadas,3.0583881324820035
1,Solo_titulos,privado,2.904237452654745
1,Solo_titulos,problemas,1.7591051483517428
1,Solo_titulos,problemas complejos,2.7707060600302227
1,Solo_titulos,problemáticas,2.904237452654745
1,Solo_titulos,procesos,1.8544153281560676
1,Solo_titulos,productivo,3.2407096892759584
1,Solo_titulos,productos,2.3652409519220585
1,Solo_titulos,profesional,1.2666286632539485
1,Solo_titulos,profesional capaz,3.0583881324820035
1,Solo_titulos,profesional ingeniero,3.463853240590168
1,Solo_titulos,profesional integral,3.0583881324820035
1,Solo_titulos,profesionales,1.959775843813894
1,Solo_titulos,profesionales capaces,3.2407096892759584
1,Solo_titulos,profesión,3.0583881324820035
1,Solo_titulos,programa,2.3652409519220585
1,Solo_titulos,propios,2.904237452654745
1,Solo_titulos,proyectos,1.2666286632539485
1,Solo_titulos,proyectos informáticos,2.4522523289116878
1,Solo_titulos,proyectos tecnologías,3.2407096892759584
1,Solo_titulos,proyectos tecnológicos,2.904237452654745
1,Solo_titulos,prácticas,3.0583881324820035
1,Solo_titulos,puede,2.904237452654745
1,Solo_titulos,puede desempeñarse,3.2407096892759584
1,Solo_titulos,públicas,3.0583881324820035
1,Solo_titulos,públicas privadas,3.0583881324820035
1,Solo_titulos,público,3.0583881324820035
1,Solo_titulos,quehacer,2.7707060600302227
1,Solo_titulos,quehacer profesional,3.0583881324820035
1,Solo_titulos,reconoce,3.2407096892759584
1,Solo_titulos,recursos,2.4522523289116878
1,Solo_titulos,redes,2.547562508716013
1,Solo_titulos,región,3.0583881324820035
1,Solo_titulos,requerimientos,3.0583881324820035
1,Solo_titulos,resolución,3.0583881324820035
1,Solo_titulos,resolución problemas,3.2407096892759584
1,Solo_titulos,resolver,1.9057086225436182
1,Solo_titulos,resolver problemas,2.142097400607849
1,Solo_titulos,respeto,3.0583881324820035
1,Solo_titulos,responsabilidad,2.0169342576538423
1,Solo_titulos,responsabilidad social,2.285198244248522
1,Solo_titulos,responsable,2.904237452654745
1,Solo_titulos,riesgos,3.0583881324820035
1,Solo_titulos,rol,3.463853240590168
1,Solo_titulos,santiago,3.0583881324820035
1,Solo_titulos,sector,2.6529230243738393
1,Solo_titulos,sector público,3.2407096892759584
1,Solo_titulos,sede,3.463853240590168
1,Solo_titulos,seguridad,2.2110902720948
1,Solo_titulos,según,3.0583881324820035
1,Solo_titulos,sello,2.904237452654745
1,Solo_titulos,semestres,3.0583881324820035
1,Solo_titulos,sentido,2.6529230243738393
1,Solo_titulos,servicios,2.142097400607849
1,Solo_titulos,siendo,2.904237452654745
1,Solo_titulos,siendo capaz,3.0583881324820035
1,Solo_titulos,sistemas,1.3844116989103321
1,Solo_titulos,sistemas computacionales,3.0583881324820035
1,Solo_titulos,sistemas información,2.285198244248522
1,Solo_titulos,sistemas informáticos,2.3652409519220585
1,Solo_titulos,social,1.672093771362113
1,Solo_titulos,sociales,2.904237452654745
1,Solo_titulos,sociedad,2.547562508716013
1,Solo_titulos,software,1.4828517717235845
1,Solo_titulos,soluciones,1.4828517717235845
1,Solo_titulos,soluciones informáticas,2.7707060600302227
1,Solo_titulos,soluciones innovadoras,3.0583881324820035
1,Solo_titulos,soluciones tecnológicas,2.547562508716013
1,Solo_titulos,sostenible,2.547562508716013
1,Solo_titulos,superior,3.463853240590168
1,Solo_titulos,sustentable,3.0583881324820035
1,Solo_titulos,sólida,2.3652409519220585
1,Solo_titulos,sólida formación,2.4522523289116878
1,Solo_titulos,sólidos,3.0583881324820035
1,Solo_titulos,tecnología,2.6529230243738393
1,Solo_titulos,tecnologías,1.2666286632539485
1,Solo_titulos,tecnologías información,1.5179430915348546
1,Solo_titulos,tecnológica,2.285198244248522
1,Solo_titulos,tecnológicas,2.2110902720948
1,Solo_titulos,tecnológico,2.904237452654745
1,Solo_titulos,tecnológicos,2.142097400607849
1,Solo_titulos,telecomunicaciones,3.2407096892759584
1,Solo_titulos,tic,2.6529230243738393
1,Solo_titulos,toma,2.6529230243738393
1,Solo_titulos,toma decisiones,2.6529230243738393
1,Solo_titulos,trabajar,2.6529230243738393
1,Solo_titulos,trabajo,1.6312717768418579
1,Solo_titulos,trabajo equipo,2.904237452654745
1,Solo_titulos,transformación,2.4522523289116878
1,Solo_titulos,transformación digital,2.904237452654745
1,Solo_titulos,través,2.142097400607849
1,Solo_titulos,trayectoria,3.0583881324820035
1,Solo_titulos,técnicas,2.7707060600302227
1,Solo_titulos,técnico,3.463853240590168
1,Solo_titulos,técnicos,2.904237452654745
1,Solo_titulos,título,3.0583881324820035
1,Solo_titulos,título profesional,3.2407096892759584
1,Solo_titulos,universidad,1.5179430915348546
1,Solo_titulos,universidad católica,2.904237452654745
1,Solo_titulos,uso,2.3652409519220585
1,Solo_titulos,utilizando,3.0583881324820035
1,Solo_titulos,utilizando herramientas,3.463853240590168
1,Solo_titulos,valor,2.3652409519220585
1,Solo_titulos,vanguardia,3.463853240590168
1,Solo_titulos,vida,2.904237452654745
1,Solo_titulos,vigente,3.2407096892759584
1,Solo_titulos,visión,2.547562508716013
1,Solo_titulos,ámbito,2.3652409519220585
1,Solo_titulos,ámbitos,3.0583881324820035
1,Solo_titulos,área,2.547562508716013
1,Solo_titulos,áreas,2.3652409519220585
1,Solo_titulos,énfasis,3.463853240590168
1,Solo_titulos,ética,2.142097400607849
1,Solo_titulos,ético,2.6529230243738393
1,Solo_titulos,éticos,2.7707060600302227
1,Agresivo,000,3.751535313041949
1,Agresivo,10,2.904237452654745
1,Agresivo,2026,3.463853240590168
1,Agresivo,25,3.751535313041949
1,Agresivo,académico,3.2407096892759584
1,Agresivo,acciones,3.2407096892759584
1,Agresivo,acreditación,3.751535313041949
1,Agresivo,actitud,3.0583881324820035
1,Agresivo,actualización,3.0583881324820035
1,Agresivo,adaptarse,2.904237452654745
1,Agresivo,además,2.0169342576538423
1,Agresivo,administración,3.0583881324820035
1,Agresivo,administrar,3.0583881324820035
1,Agresivo,admisión,3.463853240590168
1,Agresivo,alto,3.0583881324820035
1,Agresivo,ambiental,2.904237452654745
1,Agresivo,ambiente,3.0583881324820035
1,Agresivo,amplio,3.2407096892759584
1,Agresivo,analizar,2.547562508716013
1,Agresivo,analítica,3.2407096892759584
1,Agresivo,anual,3.751535313041949
1,Agresivo,análisis,2.6529230243738393
1,Agresivo,análisis datos,3.0583881324820035
1,Agresivo,aplica,3.2407096892759584
1,Agresivo,aplicaciones,2.904237452654745
1,Agresivo,aplicación,2.6529230243738393
1,Agresivo,aplicada,2.7707060600302227
1,Agresivo,aplicando,2.7707060600302227
1,Agresivo,aplicar,2.3652409519220585
1,Agresivo,apoyar,3.463853240590168
1,Agresivo,aprendizaje,2.2110902720948
1,Agresivo,arancel,3.751535313041949
1,Agresivo,arancel anual,3.751535313041949
1,Agresivo,aranceles,3.751535313041949
1,Agresivo,artificial,2.285198244248522
1,Agresivo,as,3.463853240590168
1,Agresivo,asimismo,3.0583881324820035
1,Agresivo,asociados,3.0583881324820035
1,Agresivo,así,2.3652409519220585
1,Agresivo,autoaprendizaje,3.2407096892759584
1,Agresivo,año,3.0583881324820035
1,Agresivo,años,3.751535313041949
1,Agresivo,basadas,3.463853240590168
1,Agresivo,base,2.547562508716013
1,Agresivo,bases,2.904237452654745
1,Agresivo,bases datos,3.0583881324820035
1,Agresivo,bien,2.904237452654745
1,Agresivo,bien común,3.0583881324820035
1,Agresivo,buenas,3.463853240590168
1,Agresivo,buenas prácticas,3.463853240590168
1,Agresivo,básicas,2.0775588794702773
1,Agresivo,básicas ciencias,2.7707060600302227
1,Agresivo,básicas ingeniería,3.0583881324820035
1,Agresivo,calidad,2.0169342576538423
1,Agresivo,calidad seguridad,3.463853240590168
1,Agresivo,campo,2.904237452654745
1,Agresivo,campus,3.463853240590168
1,Agresivo,capaces,2.547562508716013
1,Agresivo,capacidad,1.714653385780909
1,Agresivo,capacidad trabajar,3.0583881324820035
1,Agresivo,capacidades,2.904237452654745
1,Agresivo,capacitado,2.7707060600302227
1,Agresivo,capaz,2.0169342576538423
1,Agresivo,capaz concebir,3.463853240590168
1,Agresivo,carrera,1.672093771362113
1,Agresivo,carrera universidad,2.7707060600302227
1,Agresivo,carreras,3.463853240590168
1,Agresivo,católica,2.904237452654745
1,Agresivo,ciberseguridad,3.2407096892759584
1,Agresivo,ciencia,2.6529230243738393
1,Agresivo,ciencia datos,3.0583881324820035
1,Agresivo,ciencias,1.672093771362113
1,Agresivo,ciencias básicas,2.0775588794702773
1,Agresivo,ciencias ingeniería,2.4522523289116878
1,Agresivo,competencias,1.9057086225436182
1,Agresivo,competencias genéricas,3.0583881324820035
1,Agresivo,complejos,2.4522523289116878
1,Agresivo,compromiso,2.285198244248522
1,Agresivo,compromiso ético,3.2407096892759584
1,Agresivo,computacionales,2.547562508716013
1,Agresivo,computación,2.0169342576538423
1,Agresivo,computación universidad,2.7707060600302227
1,Agresivo,comunicaciones,2.547562508716013
1,Agresivo,comunicación,1.8056251639866356
1,Agresivo,comunicación efectiva,2.6529230243738393
1,Agresivo,comunicarse,2.904237452654745
1,Agresivo,común,2.7707060600302227
1,Agresivo,concebir,3.0583881324820035
1,Agresivo,concebir diseñar,3.2407096892759584
1,Agresivo,conocimiento,2.7707060600302227
1,Agresivo,conocimientos,1.6312717768418579
1,Agresivo,considerando,2.4522523289116878
1,Agresivo,constante,2.904237452654745
1,Agresivo,construir,3.0583881324820035
1,Agresivo,consultor,3.0583881324820035
1,Agresivo,contexto,2.285198244248522
1,Agresivo,contexto global,3.463853240590168
1,Agresivo,contextos,2.3652409519220585
1,Agresivo,continua,3.0583881324820035
1,Agresivo,continuo,3.0583881324820035
1,Agresivo,contribuir,3.0583881324820035
1,Agresivo,contribuyendo,3.0583881324820035
1,Agresivo,creación,3.2407096892759584
1,Agresivo,crear,3.0583881324820035
1,Agresivo,cristiana,3.463853240590168
1,Agresivo,criterios,2.904237452654745
1,Agresivo,crítico,2.7707060600302227
1,Agresivo,cuenta,2.7707060600302227
1,Agresivo,curricular,3.463853240590168
1,Agresivo,datos,1.672093771362113
1,Agresivo,decisiones,2.285198244248522
1,Agresivo,desafíos,2.6529230243738393
1,Agresivo,desarrolla,2.904237452654745
1,Agresivo,desarrollar,1.959775843813894
1,Agresivo,desarrollar soluciones,3.0583881324820035
1,Agresivo,desarrollo,1.5543107357057295
1,Agresivo,desarrollo sostenible,3.0583881324820035
1,Agresivo,desempeñarse,2.3652409519220585
1,Agresivo,desempeño,2.6529230243738393
1,Agresivo,diferentes,3.2407096892759584
1,Agresivo,digital,2.904237452654745
1,Agresivo,digitales,2.7707060600302227
1,Agresivo,dirección,3.463853240590168
1,Agresivo,disciplina,2.6529230243738393
1,Agresivo,disciplinar,3.2407096892759584
1,Agresivo,diseñar,1.9057086225436182
1,Agresivo,diseñar desarrollar,3.0583881324820035
1,Agresivo,diseñar implementar,2.4522523289116878
1,Agresivo,diseño,2.3652409519220585
1,Agresivo,distintas,2.904237452654745
1,Agresivo,distintos,2.904237452654745
1,Agresivo,diversa,3.2407096892759584
1,Agresivo,diversas,2.904237452654745
1,Agresivo,diversidad,2.904237452654745
1,Agresivo,diversos,2.7707060600302227
1,Agresivo,docente,3.463853240590168
1,Agresivo,duración,3.0583881324820035
1,Agresivo,económico,3.0583881324820035
1,Agresivo,educación,3.2407096892759584
1,Agresivo,educación superior,3.751535313041949
1,Agresivo,efectiva,2.3652409519220585
1,Agresivo,eficiencia,2.547562508716013
1,Agresivo,eficiente,3.0583881324820035
1,Agresivo,eficientes,3.0583881324820035
1,Agresivo,egresado,2.547562508716013
1,Agresivo,egreso,2.285198244248522
1,Agresivo,ejercicio,2.904237452654745
1,Agresivo,ello,3.0583881324820035
1,Agresivo,emergentes,3.0583881324820035
1,Agresivo,emprender,3.0583881324820035
1,Agresivo,emprendimiento,2.6529230243738393
1,Agresivo,empresarial,3.463853240590168
1,Agresivo,empresariales,3.751535313041949
1,Agresivo,empresas,2.4522523289116878
1,Agresivo,enfoque,2.7707060600302227
1,Agresivo,entorno,2.547562508716013
1,Agresivo,equipo,2.6529230243738393
1,Agresivo,equipos,1.672093771362113
1,Agresivo,equipos multidisciplinarios,2.547562508716013
1,Agresivo,equipos trabajo,2.3652409519220585
1,Agresivo,especialidad,2.904237452654745
1,Agresivo,especialización,3.463853240590168
1,Agresivo,estrategias,3.0583881324820035
1,Agresivo,estudiantes,3.463853240590168
1,Agresivo,estudios,2.904237452654745
1,Agresivo,está,3.2407096892759584
1,Agresivo,estándares,2.6529230243738393
1,Agresivo,estándares calidad,3.463853240590168
1,Agresivo,evaluación,3.0583881324820035
1,Agresivo,evaluar,2.6529230243738393
1,Agresivo,evaluar gestionar,3.463853240590168
1,Agresivo,evolución,2.7707060600302227
1,Agresivo,experiencia,3.463853240590168
1,Agresivo,extraer,3.2407096892759584
1,Agresivo,fin,2.904237452654745
1,Agresivo,forma,1.959775843813894
1,Agresivo,formación,1.672093771362113
1,Agresivo,formación ciencias,2.904237452654745
1,Agresivo,formar,2.904237452654745
1,Agresivo,formativo,3.2407096892759584
1,Agresivo,generación,3.0583881324820035
1,Agresivo,generar,2.904237452654745
1,Agresivo,genéricas,3.0583881324820035
1,Agresivo,gestiona,3.463853240590168
1,Agresivo,gestionar,2.0169342576538423
1,Agresivo,gestionar proyectos,3.0583881324820035
1,Agresivo,gestión,1.672093771362113
1,Agresivo,gestión información,3.463853240590168
1,Agresivo,gestión proyectos,2.547562508716013
1,Agresivo,global,2.904237452654745
1,Agresivo,habilidades,2.2110902720948
1,Agresivo,hardware,2.7707060600302227
1,Agresivo,herramientas,2.142097400607849
1,Agresivo,herramientas tecnológicas,3.2407096892759584
1,Agresivo,identificar,2.904237452654745
1,Agresivo,idioma,2.7707060600302227
1,Agresivo,idioma inglés,2.7707060600302227
1,Agresivo,impacto,2.904237452654745
1,Agresivo,implementa,3.463853240590168
1,Agresivo,implementación,2.547562508716013
1,Agresivo,implementar,1.959775843813894
1,Agresivo,implementar operar,3.0583881324820035
1,Agresivo,implementar soluciones,2.904237452654745
1,Agresivo,industria,2.7707060600302227
1,Agresivo,información,1.2666286632539485
1,Agresivo,información comunicaciones,2.7707060600302227
1,Agresivo,información comunicación,2.6529230243738393
1,Agresivo,ingeniero,1.714653385780909
1,Agresivo,ingeniero computación,2.4522523289116878
1,Agresivo,ingeniero universidad,3.2407096892759584
1,Agresivo,ingenieros,3.0583881324820035
1,Agresivo,ingeniería,1.4161603972249124
1,Agresivo,ingeniería software,2.285198244248522
1,Agresivo,inglés,2.547562508716013
1,Agresivo,innovación,1.8056251639866356
1,Agresivo,innovación tecnológica,3.0583881324820035
1,Agresivo,innovador,3.463853240590168
1,Agresivo,innovadoras,2.547562508716013
1,Agresivo,instituciones,3.2407096892759584
1,Agresivo,instituto,3.2407096892759584
1,Agresivo,instituto profesional,3.2407096892759584
1,Agresivo,integración,2.904237452654745
1,Agresivo,integral,2.285198244248522
1,Agresivo,integrar,2.547562508716013
1,Agresivo,inteligencia,2.2110902720948
1,Agresivo,inteligencia artificial,2.285198244248522
1,Agresivo,interdisciplinarios,2.904237452654745
1,Agresivo,internacionales,3.463853240590168
1,Agresivo,investigación,2.904237452654745
1,Agresivo,jefe,2.904237452654745
1,Agresivo,junto,2.904237452654745
1,Agresivo,laboral,3.0583881324820035
1,Agresivo,legal,3.463853240590168
1,Agresivo,legal vigente,3.463853240590168
1,Agresivo,lidera,3.463853240590168
1,Agresivo,liderando,3.463853240590168
1,Agresivo,liderar,2.7707060600302227
1,Agresivo,liderar equipos,2.904237452654745
1,Agresivo,liderazgo,2.285198244248522
1,Agresivo,malla,3.2407096892759584
1,Agresivo,manejo,3.0583881324820035
1,Agresivo,manera,2.2110902720948
1,Agresivo,mantención,3.2407096892759584
1,Agresivo,mediante,2.6529230243738393
1,Agresivo,medio,2.7707060600302227
1,Agresivo,medio ambiente,3.0583881324820035
1,Agresivo,mejora,3.0583881324820035
1,Agresivo,metodologías,2.7707060600302227
